"","REGION","ADM_RATE","SATVR25","SATVR75","SATMT25","SATMT75","SATWR25","SATWR75","SATVRMID","SATMTMID","SATWRMID","ACTCM25","ACTCM75","ACTEN25","ACTEN75","ACTMT25","ACTMT75","ACTWR25","ACTWR75","ACTCMMID","ACTENMID","ACTMTMID","ACTWRMID","SAT_AVG","PCIP01","PCIP03","PCIP04","PCIP05","PCIP09","PCIP10","PCIP11","PCIP12","PCIP13","PCIP14","PCIP15","PCIP16","PCIP19","PCIP22","PCIP23","PCIP24","PCIP25","PCIP26","PCIP27","PCIP29","PCIP30","PCIP31","PCIP38","PCIP39","PCIP40","PCIP41","PCIP42","PCIP43","PCIP44","PCIP45","PCIP46","PCIP47","PCIP48","PCIP49","PCIP50","PCIP51","PCIP52","PCIP54","NPT4_PUB","NPT41_PUB","NPT42_PUB","NPT43_PUB","NPT44_PUB","NPT45_PUB","NUM4_PUB","NUM41_PUB","NUM42_PUB","NUM43_PUB","NUM44_PUB","NUM45_PUB","COSTT4_A","TUITIONFEE_IN","TUITIONFEE_OUT","AVGFACSAL","PFTFAC","FEMALE","MARRIED","DEPENDENT","VETERAN","FIRST_GEN","C150_4","C150_4_HISP","C150_4_AIAN","C150_4_WHITE","C150_4_BLACK","C150_4_ASIAN","C150_4_NHPI","UGDS","UGDS_WHITE","UGDS_BLACK","UGDS_HISP","UGDS_ASIAN","UGDS_AIAN","UGDS_NHPI","UGDS_2MOR","UGDS_NRA","UGDS_UNKN","PPTUG_EF","NPT4_048_PUB","NPT4_3075_PUB","NPT4_75UP_PUB"
"297","2",1200,574,650,530,633,515,640,612,582,578,23,28,22,28,22,31,NA,NA,26,25,27,NA,1188,0,0,0,0,0,0,0.0463,0,0,0,0,0.0208,0,0,0.0926,0,0,0.1296,0.0532,0,0.0046,0,0.0301,0,0.0278,0,0.1852,0,0.0185,0.2546,0,0,0,0,0.0694,0,0,0.0671,16881,4827,8933,13656,18440,25319,186,33,15,39,28,71,29172,13824,28674,7261,0.7475,0.5742397138,0.0178890877,0.9320214669,NA,0.219330855,0.8144,0.8182,0.8,0.8199,0.7714,0.8235,NA,1668,0.7296,0.0815,0.0725,0.0276,0.003,0,0.045,0.0114,0.0294,0.0276,6110,12344,23373
"298","2",218,510,600,520,600,500,603,555,560,552,23,27,22,27,23,26,7,8,25,25,25,8,1122,0,0,0,0.017,0.1093,0,0.0118,0,0.1323,0.0141,0,0.0135,0,0,0.0582,0.0176,0,0.0259,0.0159,0,0,0,0.0082,0,0.017,0,0.0923,0,0,0.1364,0,0,0,0,0.1158,0.0347,0.144,0.0359,16353,8551,12014,18151,19820,20425,924,222,94,106,157,345,20939,7418,17068,6851,0.5352,0.6324243556,0.023907359,0.8726186029,NA,0.3238566131,0.7393,0.5779,0.5,0.7733,0.7719,0.7174,1,6464,0.6504,0.0563,0.1556,0.0521,0.0017,9e-04,0.0192,0.0186,0.0452,0.064,9581,15267,20236
"299","6",544,440,540,460,540,NA,NA,490,500,NA,19,24,17,23,18,24,NA,NA,22,20,21,NA,998,0.0269,0.0184,0.008,0,0.0358,0,0.0119,0,0,0,0,0.006,0.0542,0.006,0.0273,0.0025,0,0.0278,0.0124,0,0.1382,0.082,0.001,0,0.009,0,0.0373,0.0249,0.0318,0.0273,0,0,0,0,0.0746,0.1452,0.1745,0.0169,19556,16911,18322,20947,22361,22528,1513,519,271,254,239,230,22544,8892,19752,7163,0.8064,0.6378881988,0.0623188406,0.831884058,0.0037267081,0.3787809349,0.4371,0.368,0.1429,0.4894,0.3603,0.4375,NA,10692,0.5666,0.2175,0.1525,0.0097,0.0053,6e-04,0.0275,0.0072,0.0131,0.1284,17395,19592,22443
"300","2",730,480,600,500,600,470,580,540,550,525,18,24,16,22,18,25,NA,NA,21,19,22,NA,1078,0,0.0282,0,0,0.0319,0,0.023,0,0.0429,0,0,0.0089,0,0,0.0303,0.0031,0,0.1181,0.0204,0,0.0042,0,0.0073,0,0.012,0,0.115,0,0.047,0.1265,0,0,0,0,0.0308,0.1495,0.1819,0.0188,20433,12702,14760,20841,23909,24287,790,132,100,145,166,247,26132,12568,19089,9431,0.5237,0.6206896552,0.0372636263,0.8323136819,0.0044493882,0.4138863841,0.669,0.6508,1,0.6755,0.5072,0.8,NA,7676,0.7307,0.0641,0.103,0.0541,0.0012,0.0016,0.028,0.0027,0.0146,0.0662,13589,18359,24135
"301","2",213,540,640,610,710,540,650,590,660,595,26,30,24,31,26,31,8,9,28,28,29,9,1254,0,0.0077,0.0015,0.0087,0.0118,0,0.0422,0,0.0177,0.0676,0,0.017,0,0,0.0224,0.0013,0,0.1339,0.0496,0,0.028,0,0.0075,0,0.0278,0,0.1134,0,0.0118,0.1072,0,0,0,0,0.0206,0.2067,0.0758,0.0198,13519,8770,11020,16121,18774,19617,1322,514,203,173,161,271,21358,8430,21850,10681,0.6131,0.488760218,0.028099455,0.8668256131,0.001873297,0.3422111516,0.6857,0.6207,0.7143,0.6282,0.7482,0.7354,NA,16170,0.3756,0.0639,0.1058,0.2424,0.0015,0.0014,0.0237,0.1142,0.0714,0.0635,9407,13367,19303
"302","6",1578,NA,NA,390,480,360,450,NA,435,405,16,21,14,20,16,21,NA,NA,19,17,19,NA,890,0.0401,0.043,0,0,0,0,0.0115,0,0,0,0.0057,0.0229,0,0,0.0659,0.063,0,0.0831,0.0143,0,0.1461,0.0287,0,0,0.0258,0,0.0487,0.1404,0,0.0201,0,0,0,0,0.0201,0.0258,0.1318,0.063,10925,8906,10845,13374,15643,17156,245,128,47,36,25,9,17354,5676,14364,6028,0.6503,0.5341614907,0.125,0.6482919255,NA,0.4813084112,0.2794,0.3354,0,0.2661,0.1282,0,NA,2018,0.2393,0.0679,0.6541,0.0035,0.003,5e-04,0.0149,0.004,0.0129,0.387,9427,11942,16044
"303","2",473,490,580,520,600,NA,NA,535,560,NA,22,26,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,1098,0,0,0,0.0123,0.0183,0,0.0211,0,0,0.006,0,0.0148,0,0,0.1202,0,0,0.0606,0.0338,0,0.1269,0,0.006,0,0.0268,0,0.0973,0.0345,0.0194,0.221,0,0,0,0,0.018,0,0.122,0.0409,16144,10515,13272,18400,20807,21430,1606,500,259,257,224,366,21968,8302,19942,9208,0.5671,0.5047603414,0.0152659225,0.9059422193,0.0019697965,0.3016842495,0.6601,0.6316,0.4,0.6621,0.6731,0.6882,NA,12659,0.5126,0.151,0.1409,0.0822,0.0018,0.0014,0.0269,0.0571,0.0261,0.0446,11456,15826,21193
"304","2",252,590,670,620,700,580,670,630,660,625,27,30,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,1287,0,0.016,0,0.0082,0,0,0.0359,0,0,0.0986,0,0.0225,0.0454,0,0.0754,0,0,0.0829,0.0287,0,0.0326,0,0.0062,0,0.0284,0,0.1168,0,0,0.154,0,0,0,0,0.0297,0.0565,0.1338,0.0284,18536,10585,13534,18424,21249,22275,1833,376,158,208,270,821,22688,8620,20260,9201,0.6888,0.5060884426,0.0202948088,0.9145481735,0.0021362957,0.2554964129,0.8093,0.7778,1,0.8194,0.8,0.8006,NA,13372,0.5498,0.0516,0.1014,0.1428,0.001,7e-04,0.0242,0.1044,0.0242,0.0348,11457,16313,22021
"305","2",415,470,570,470,570,NA,NA,520,520,NA,22,26,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,1056,0,0,0,0,0.0843,0.0083,0.0225,0,0.2095,0,0,0.0083,0,0,0.0292,0,0,0.0326,0.0067,0,0.0626,0.0159,0.0109,0,0.0192,0,0.0609,0.0334,0.0367,0.0392,0,0,0,0,0.091,0.0384,0.1628,0.0275,16708,10223,12545,16992,19498,19967,977,172,118,177,226,284,21269,7741,17391,6906,0.548,0.5364536454,0.0126012601,0.9230423042,NA,0.2595089071,0.6695,0.5676,0.6667,0.6751,0.6098,0.65,NA,4900,0.7839,0.0559,0.059,0.0145,0.0039,6e-04,0.0227,0.0314,0.0282,0.0214,11168,15213,19759
"306","2",209,500,620,490,590,NA,NA,560,540,NA,19,25,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,1095,0,0.0134,0,0,0.0681,0,0,0,0,0,0,0.0078,0,0,0.067,0.1708,0,0.0335,0.0167,0,0,0,0.0145,0,0.0011,0,0.0424,0,0,0.1194,0,0,0,0,0.4152,0,0,0.0301,19103,12423,16118,20529,22754,23278,552,138,76,80,81,177,23719,7933,17583,7230,0.3681,0.5625353707,0.025466893,0.8777589134,NA,0.2598376015,0.6742,0.6667,0,0.6765,0.6481,0.5238,NA,3925,0.5549,0.091,0.1929,0.0767,0.0015,5e-04,0.0502,0.0199,0.0125,0.0589,13736,18380,23114
"307","2",627,410,510,410,500,400,490,460,455,445,21,23,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,939,0,0,0,0,0.0686,0.0259,0.0234,0,0.1884,0,0.0223,0.0036,0.03,0,0.0335,0.0498,0,0.0198,0.0112,0,0,0,0.0056,0,0.0071,0,0.0452,0.0889,0.033,0.0879,0,0,0,0,0.0696,0.0244,0.1315,0.0305,11899,6703,9883,14921,16738,17533,1229,425,223,173,206,202,18129,7347,16997,7526,0.463,0.5647058824,0.0317647059,0.8325490196,0.0058823529,0.333862194,0.4472,0.3913,0.4,0.4642,0.4383,0.1471,NA,9185,0.5641,0.2461,0.1114,0.0238,0.0039,0.0016,0.0321,0.0147,0.0023,0.0987,7797,12084,17132
"308","2",332,470,570,480,580,NA,NA,520,530,NA,21,25,19,25,20,26,NA,NA,23,22,23,NA,1056,0,0.0144,0,0.0037,0.0678,0,0.0187,0,0.055,0,0,0.0107,0,0,0.0481,0,0,0.024,0.0214,0,0,0.0929,0.0021,0,0.0128,0,0.0673,0.0753,0.0358,0.0406,0,0,0,0,0.0454,0.1735,0.1532,0.0374,14949,8747,11422,16033,18361,18942,845,179,141,131,186,208,20224,7562,17212,7291,0.551,0.5597920277,0.0508376661,0.7588099365,0.0063547083,0.3161533627,0.6811,0.7,1,0.6819,0.6226,0.7143,NA,6951,0.7232,0.0945,0.0512,0.0154,0.002,3e-04,0.0232,0.0161,0.0741,0.0931,9926,13643,18668
"309","2",333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.0708,0,0,0,0.304,0,0,0.008,0,0,0.024,0.0185,0,0.0357,0.0123,0,0,0.1674,0.0025,0,0.0148,0,0.0382,0,0.0037,0.0972,0,0,0,0,0.0092,0.0862,0.0732,0.0345,18661,10442,13232,18535,20911,21402,1035,137,106,130,197,465,22480,7719,17369,6619,0.4734,0.573447256,0.0105159382,0.9349326323,NA,0.2831241283,0.6664,0.5607,0.5625,0.6933,0.4,0.5217,NA,6311,0.7368,0.0493,0.1068,0.0124,0.0019,0.001,0.02,0.0062,0.0658,0.0171,11659,16153,21256
"310","2",561,550,660,570,660,NA,NA,605,615,NA,25,29,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,1221,0,0,0,0.0033,0.0568,0,0.0041,0,0.1557,0,0,0.0189,0,0,0.0601,0,0,0.1392,0.042,0,0,0,0.0074,0,0.0593,0,0.1194,0,0,0.1557,0,0,0,0,0.0124,0.0041,0.1211,0.0404,18305,9704,12295,18320,20359,20900,773,107,62,75,150,379,21589,7774,17424,7272,0.7291,0.5862244898,0.0096938776,0.9494897959,NA,0.2020529444,0.779,0.6769,0,0.8057,0.5667,0.8,1,5497,0.7513,0.0309,0.0664,0.0642,0.0022,5e-04,0.0255,0.0249,0.034,0.0151,10654,15594,20746
"311","2",658,450,530,460,550,430,530,490,505,480,20,23,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,995,0,0,0,0.0277,0.0654,0,0.0155,0,0.1197,0,0,0.0188,0,0,0.0366,0.0022,0,0.0399,0.0188,0,0,0,0.0033,0,0.0033,0,0.1452,0,0,0.2273,0,0,0,0,0.0155,0,0.2461,0.0144,7756,3692,6228,11459,14005,15615,305,128,69,44,25,39,15734,7323,16953,8171,0.423,0.6146293569,0.0505645557,0.7265586647,0.0049091802,0.3719976567,0.3724,0.3836,NA,0.2836,0.4211,0.5484,NA,4173,0.3082,0.3087,0.2133,0.1014,0.0026,0.005,0.0292,0.0081,0.0235,0.1287,4580,8265,14986
"312","2",318,510,590,510,600,NA,NA,550,555,NA,22,26,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,1106,0,0,0,0.0012,0.1262,0,0.0151,0,0.1482,0.0012,0,0.0087,0,0,0.0359,0,0,0.0562,0.0046,0,0.018,0.0388,6e-04,0,0.033,0,0.0984,0.0585,0,0.0411,0,0,0,0,0.062,0,0.2276,0.0249,16916,9917,12842,17341,19746,20503,1353,268,155,198,268,464,21673,7581,17231,6865,0.5752,0.5296755473,0.025850699,0.9013452915,0.0026378264,0.2818772971,0.6328,0.506,0.2,0.6529,0.519,0.5882,NA,7102,0.7777,0.0659,0.0918,0.0206,0.0014,8e-04,0.0217,0.0191,0.001,0.038,10989,15366,20225
"313","2",312,460,560,470,560,NA,NA,510,515,NA,20,25,19,24,19,25,NA,NA,23,22,22,NA,1031,0,0.0322,0,0.0075,0.0846,0,0.0195,0,0.0524,0,0,0.009,0.018,0,0.0419,0.0202,0,0.0464,0.015,0,0,0.0097,0.003,0,0.018,0,0.0853,0.0876,0.0284,0.0501,0,0,0,0,0.0412,0.0876,0.2066,0.0359,14741,8366,11694,16203,18787,19596,668,190,88,97,105,188,20791,7517,17167,6936,0.5909,0.579778831,0.0355450237,0.8590047393,NA,0.3267665953,0.6117,0.5902,0.5,0.6095,0.6,0.64,NA,5430,0.6926,0.0648,0.0974,0.0239,0.0035,0.0011,0.0179,0.0587,0.04,0.0648,9420,14058,19306
"314","2",819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0108,0,0,0.0499,0,0.0162,0,0.2156,0,0,0.0121,0,0,0.0593,0,0,0.062,0.027,0,0,0,0.004,0,0.035,0,0.0863,0.0364,0,0.0795,0,0,0,0,0.1334,0.0391,0.093,0.0404,15445,9150,12160,16318,18351,19435,760,178,92,119,149,222,20536,7553,17203,6481,0.7052,0.5826086957,0.0163682864,0.9120204604,NA,0.285,0.5424,0.3846,0.25,0.5625,0.381,0.6154,NA,3669,0.6912,0.0788,0.0978,0.0166,0.0185,8e-04,0.0273,0.0087,0.0602,0.0262,10176,14505,19000
"315","2",371,530,640,560,640,NA,NA,585,600,NA,24,29,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,1193,0,0.3838,0.0789,0,0,0,0,0,0,0.0702,0.0307,0,0,0,0,0,0,0.364,0,0,0,0,0,0,0.0263,0,0,0,0,0,0,0,0,0,0,0,0.0461,0,18321,11586,12760,17865,20426,22215,159,22,21,31,29,56,23671,7398,17048,8340,0.7365,0.4385026738,0.013368984,0.8703208556,NA,0.1952908587,0.6774,0.8,1,0.6748,0.5,0.6364,NA,1718,0.8359,0.0163,0.0384,0.0332,0.0029,6e-04,0.025,0.0198,0.0279,0.0279,12159,15803,21605
"316","2",1720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11006,0.8598,0.752,0.216,0.248,NA,0.3696682464,NA,NA,NA,NA,NA,NA,NA,338,0.3905,0.2189,0.1154,0.1716,0.003,0,0.0207,0.0059,0.074,0.3609,NA,NA,NA
"317","2",1268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.0206,0,0,0,0,0,0.0578,0,0,0,0,0,0.0797,0,0,0,0.066,0,0.0712,0,0.2384,0.0189,0,0,0,0,0.0421,0.0317,0.3498,0.0238,12857,12210,12388,16088,19091,17573,165,116,27,16,5,1,19533,6665,16315,6634,0.1722,0.6929662582,0.2979687762,0.1442001007,0.016954843,0.4737691687,0.1946,0.4444,0.5,0.2056,0.1343,0.2,NA,9949,0.6269,0.1512,0.1123,0.018,0.0053,0.0029,0.0214,0.0328,0.0292,0.5791,12244,13765,18838
"318","2",396,490,580,530,610,470,560,535,570,515,22,26,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,1106,0,0,0,0,0,0,0,0,0,0.4095,0.0356,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0.0445,0,0,0,0,0,0,0,0,0,0,0,0.5074,0,18431,8335,14604,18442,20737,20626,231,28,21,19,46,117,22429,7446,17096,6944,0.6224,0.1059602649,0.0231788079,0.8841059603,NA,0.227826087,0.4672,0.2414,0,0.5096,0.2273,0.4286,NA,1624,0.7241,0.04,0.0745,0.0413,6e-04,6e-04,0.0129,0.0259,0.08,0.0277,11022,16427,20658
"319","2",353,490,580,510,590,490,575,535,550,533,22,25,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,1086,0,0.0131,0,0.0015,0.1054,0,0.0087,0,0.1657,0,0,0.0044,0.1083,0,0.0269,0,0,0.0618,0.0174,0,7e-04,0,0.0015,0,0.0269,0,0.0785,0.0574,0,0.0581,0,0,0,0,0.1192,0.0327,0.0887,0.0233,17209,8508,12126,16474,19076,20442,994,142,90,125,201,436,21555,7568,17218,6595,0.5606,0.6272584446,0.0070699136,0.9544383346,NA,0.2706325932,0.7338,0.6184,0.6667,0.7436,0.7188,0.6,NA,5803,0.7894,0.0331,0.1001,0.0196,0.0017,9e-04,0.0181,0.014,0.0231,0.0159,9911,14654,20011
"320","2",480,460,610,460,650,NA,NA,535,555,NA,22,28,19,26,22,28,NA,NA,25,23,25,NA,1099,0,0,0,0,0.0569,0,0.1298,0,0,0.0319,0.1708,0,0,0,0,0.0182,0,0,0.0091,0,0,0,0,0,0,0,0.0866,0.0023,0,0.0524,0,0,0,0,0,0.2096,0.2323,0,15920,9003,12632,16620,18669,19576,242,52,22,46,51,71,20924,7420,17070,9653,0.5122,0.4096586178,0.0907577019,0.6769358868,NA,0.3101555352,0.43,0.3684,0,0.4366,0.4,0.5,NA,1890,0.7868,0.0783,0.064,0.0328,0.0026,0.0011,0.0164,0.0159,0.0021,0.1466,10082,15330,19197
"321","6",392,420,520,440,530,400,500,470,485,450,18,23,16,22,18,24,6,8,21,19,21,7,961,0.0884,0.0136,0,0,0.022,0,0.0293,0,0,0.0078,0.0235,0.0037,0.0178,0,0.0162,0.0298,0,0.0267,0.012,0,0.1684,0.0675,0,0,0.0099,0,0.0727,0.0502,0.0282,0.0162,0,0,0,0.0042,0.0188,0.0669,0.1977,0.0084,15210,12403,13947,16241,17268,17824,1160,328,199,225,228,180,17964,6516,15204,7428,0.5425,0.647039031,0.1591520861,0.6260094213,0.0038694482,0.4323870004,0.4466,0.4063,0.25,0.4606,0.2879,0.5556,NA,10214,0.7081,0.0775,0.1581,0.0098,0.0058,8e-04,0.0295,0.0038,0.0066,0.2116,12986,15164,17514
"322","2",634,500,610,510,620,490,600,555,565,545,22,28,21,29,21,28,7,8,25,25,25,8,1125,0.0032,0.0089,0.0159,0.0058,0.1165,0,0.0307,0,0.0636,0.0277,0.0074,0.0196,0,0.0065,0.0291,0,0,0.0511,0.0024,0,0.004,0.0476,0.0086,0,0.0133,0,0.0605,0.0388,0.0159,0.0605,0,0,0,0,0.0916,0.05,0.2064,0.0146,19918,16176,16574,18738,20953,23467,2462,486,294,417,476,789,27202,14696,24722,9835,0.494,0.5448803191,0.0270113032,0.8333610372,0.0035738032,0.3022408453,0.6918,0.5979,0.6667,0.7188,0.6557,0.6918,0.6667,27669,0.5822,0.1321,0.0581,0.1037,0.0017,0.0012,0.0267,0.049,0.0454,0.1042,16326,17844,22521
"323","5",1720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0077,0,0,0.0022,0.0571,0,0.0143,0,0.1218,0.0505,0.0088,0,0.0318,0,0.0176,0.0176,0,0.0428,0.0022,0,0,0.0373,0,0,0.0198,0,0.0735,0.0746,0.0187,0.0296,0,0,0,0,0.0077,0.247,0.1076,0.0099,9770,8798,9579,12735,14605,14709,840,524,173,81,40,22,17119,6930,19650,6999,0.6813,0.6420132325,0.0713610586,0.7268431002,0.0037807183,0.3971265926,0.4231,0.5714,0.5,0.5,0.4159,0.6667,NA,6968,0.1429,0.7166,0.0128,0.0096,0.0014,0,0.0283,0.0832,0.0052,0.1867,8992,10586,14642
"324","5",1608,455,620,485,640,NA,NA,538,563,NA,21,27,21,28,18,26,NA,NA,24,25,22,NA,1105,0.0333,0.0216,0,0,0.0139,0,0.0316,0,0.1652,0.1425,0.0238,0.0067,0.0443,0,0.0089,0.0687,0,0.0394,0.0111,0,0.0055,0.0698,0,0,0.0283,0,0.0238,0,0,0.0521,0,0,0,0,0.0249,0.051,0.1208,0.0127,13203,9532,11489,14909,16727,16864,1316,400,235,301,242,138,21411,7679,22679,7523,1,0.4858442872,0.0624368049,0.8399898888,NA,0.4050324675,0.4937,0.5484,0.3333,0.5035,0.4225,0.5385,NA,10039,0.8032,0.0368,0.0236,0.0131,0.0014,4e-04,0.0229,0.095,0.0036,0.0777,10256,13409,16777
"325","6",289,400,490,420,520,NA,NA,445,470,NA,17,20,15,20,16,21,NA,NA,19,18,19,NA,906,0,0.0011,0,0,0.0305,0,0,0,0.0842,0.0158,0,0.0358,0,0,0.0274,0,0,0.0653,0.0211,0,0.0074,0.0568,0,0,0.0042,0,0.1105,0.1221,0,0.0453,0,0,0,0,0.0305,0.1284,0.1947,0.0189,4569,4043,3984,5341,9052,11994,678,391,154,92,27,14,13737,6453,15129,7925,0.6395,0.5940760687,0.0605856614,0.7950185123,0.0040390441,0.4983766234,0.454,0.4623,NA,0.1875,0,NA,NA,6706,0.0186,0.0054,0.9483,0.0058,6e-04,4e-04,0.0025,0.0163,0.0021,0.3646,4026,4491,10056
"326","6",927,520,640,560,670,490,610,580,615,550,24,30,23,30,24,29,7,8,27,27,27,8,1206,0.1033,0.0308,0.0117,4e-04,0.0278,0,0.0186,0,0,0.1503,0.0277,0.0042,0.0152,0,0.0205,0,0,0.0777,0.0085,0,0.0868,0.0439,0.003,0,0.018,0,0.044,0.0025,0,0.0667,0,0,0,0.0059,0.0015,0.0468,0.1675,0.0167,11315,4304,6457,12449,17388,19655,3829,1164,666,549,583,867,20998,9685,26583,9961,0.8763,0.5135522959,0.0190529337,0.9303252551,0.002471301,0.3233835101,0.7934,0.7228,0.7551,0.8139,0.6613,0.8201,NA,46941,0.661,0.0278,0.2068,0.0546,0.0028,0.001,0.0308,0.0131,0.0022,0.1049,5088,9165,18744
"327","6",311,390,520,340,530,NA,NA,455,435,NA,17,22,15,22,17,23,NA,NA,20,19,20,NA,909,0.0361,0.0146,0,0,0.0139,0,0.0298,0,0,0.009,0.0076,0.0062,0,0.0097,0.0257,0.0854,0,0.0146,0.0125,0,0.3151,0.0576,0,0,0.0049,0,0.052,0.0368,0.0291,0.0312,0,0,0,0,0.059,0.0083,0.1249,0.016,9263,6940,7380,10782,13803,15641,680,295,139,103,66,77,17241,5892,14580,6276,0.831,0.6176398128,0.1911800936,0.5604828776,0.0056664203,0.4417435038,0.5185,0.5574,0.5,0.5125,0.4963,0.8182,NA,7358,0.5113,0.2117,0.1601,0.0162,0.0054,0.002,0.0466,0.0367,0.0099,0.256,7081,8828,14792
"328","6",1377,430,530,440,540,410,510,480,490,460,18,23,16,22,17,24,6,8,21,19,21,7,970,0,0.0168,0,0,0.0559,0,0.0135,0,0,0.0175,0.0108,0.0034,0,0,0.0243,0,0,0.0869,0.0067,0,0.1179,0.0627,0.0047,0,0.0256,0,0.062,0.0438,0,0.0216,0,0,0,0,0.0539,0.1894,0.1631,0.0195,14165,13526,14379,16254,17338,NA,850,515,204,120,11,0,18745,7655,16283,7563,0.6743,0.6203623814,0.0707506471,0.7717860224,0.0047454702,0.4141486811,0.3801,0.3552,0.3,0.3983,0.3288,0.5294,NA,9074,0.383,0.0554,0.4781,0.0223,0.003,1e-04,0.018,0.0291,0.0111,0.2142,13768,15074,17338
"329","6",1342,410,500,430,530,NA,NA,455,480,NA,17,21,14,20,16,22,NA,NA,19,17,19,NA,922,0.0329,0.0132,0,0,0.0258,0,0.0033,0,0,0.0784,0.0181,0.0033,0.0093,0,0.0186,0,0,0.0488,0.0077,0,0.2708,0.0444,0,0,0.0126,0,0.0609,0,0.0115,0.0921,0,0,0,0,0.017,0.0905,0.1217,0.0192,11924,9157,10981,14328,18127,18705,941,466,175,118,110,72,19700,7554,18984,6948,0.6372,0.5635792779,0.148744113,0.5916405024,0.0066718995,0.4956501832,0.3541,0.3397,0.4,0.4175,0.2619,0.2222,NA,8815,0.1986,0.0698,0.6807,0.0087,0.0024,0.0011,0.0066,0.0237,0.0084,0.2921,9655,12329,18356
"330","6",304,390,470,355,485,370,510,430,420,440,16,22,14,22,15,22,5,7,19,18,19,6,897,0,0,0,0,0.0366,0,0.0122,0,0,0.0274,0,0,0,0,0.0274,0.0305,0,0.0518,0.0305,0,0.3567,0,0,0,0,0,0.1006,0.0183,0,0.0183,0,0,0,0,0,0.061,0.2073,0.0213,6637,3881,5716,7527,9515,11325,103,41,11,21,20,10,13942,6059,15235,8395,0.2736,0.6295454545,0.2556818182,0.4477272727,NA,0.47375,NA,NA,NA,NA,NA,NA,NA,1386,0.671,0.1508,0.1075,0.0159,0.0072,0.0022,0.0339,0.0051,0.0065,0.2944,4269,6904,10118
"331","6",382,360,440,370,460,350,430,400,415,390,15,18,12,17,15,18,9,11,17,15,17,10,812,0,0,0,0,0.1073,0,0.015,0,0,0,0.0438,0.0104,0.0138,0,0.0081,0.0946,0,0.0784,0.0069,0,0.0242,0.0265,0,0,0.0208,0,0.0346,0.0611,0.0358,0.0381,0,0,0,0.0161,0.0127,0.1246,0.2226,0.0046,18023,17973,22183,22183,22183,NA,836,826,8,1,1,0,22183,8126,18986,7225,0.7176,0.6071929005,0.043437646,0.7185894442,0.0070060719,0.4066998893,0.1615,0.18,0,0.25,0.1536,0.25,NA,6880,0.019,0.8228,0.0644,0.0243,0.0052,7e-04,0,0.0597,0.0038,0.1509,18013,22183,22183
"332","6",990,460,560,470,560,440,530,510,515,485,20,25,19,24,20,25,6,8,23,22,23,7,1032,0.0086,0.0133,0.0057,3e-04,0.0629,0.0015,0.0183,0,0,0.0131,0.0143,0.011,0.0341,0,0.0609,0.0038,0,0.0289,0.0103,0,0.095,0.0738,0.0028,0,0.0035,0,0.0577,0.0549,0.0221,0.0775,0,0,0,0,0.0793,0.0602,0.1698,0.0163,13363,9149,10894,14578,17856,18913,3522,1181,625,560,545,611,19428,8950,19086,7582,0.7171,0.5924819698,0.0411597581,0.8225395207,0.0029139652,0.3741785543,0.5511,0.4841,0.5238,0.5752,0.561,0.5652,NA,32177,0.5104,0.0827,0.3309,0.0211,0.003,0.0016,0.033,0.0046,0.0127,0.1847,9753,12635,18415
